placement,device_type,traffic_source,brand_name,category,recommendation_impressions,recommendation_clicks,recommendation_purchases,sessions_reached,customers_reached,recommendation_ctr_pct,recommendation_cvr_pct,recommendation_purchase_rate_pct,avg_rec_rank,avg_product_price,avg_product_rating,total_loves_signal,recommendation_action_segment
email_recs,mobile_app,email,Rosebud Perfume Co.,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,7.5,4.47,121037.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Shiseido,Makeup,4,0.0,0.0,4,4,0.0,,0.0,2.25,35.0,4.28,132246.0,Low Engagement Recommendation
email_recs,mobile_web,email,Tatcha,Makeup,3,0.0,0.0,3,3,0.0,,0.0,2.33,52.33,4.3,360038.0,Low Engagement Recommendation
home_recs,mobile_app,email,Dr. Dennis Gross Skincare,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,20.0,4.61,93021.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,Jack Black,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.5,20.0,3.76,2613.0,Low Engagement Recommendation
pdp_similar,tablet,email,Iconic London,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,29.0,4.27,6187.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,NUDESTIX,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,3.5,29.0,4.3,81328.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,direct,Summer Fridays,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,28.0,3.74,30301.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_search,Charlotte Tilbury,Tools & Brushes,2,0.0,0.0,2,2,0.0,,0.0,3.0,7.0,4.41,23744.0,Low Engagement Recommendation
pdp_similar,tablet,email,Buxom,Makeup,3,0.0,0.0,3,3,0.0,,0.0,1.0,23.67,4.35,315867.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Saie,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.0,34.0,4.23,242713.0,Low Engagement Recommendation
home_recs,mobile_app,influencer,Dame,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,2.67,74.0,4.7,8260.0,Low Engagement Recommendation
email_recs,mobile_web,email,Sephora Favorites,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,3.67,62.67,4.03,62961.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,Urban Decay,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,1.0,12.0,4.66,17695.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Farmacy,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.5,19.0,4.63,11294.0,Low Engagement Recommendation
email_recs,mobile_app,direct,The Original MakeUp Eraser,Makeup,4,0.0,0.0,4,4,0.0,,0.0,2.0,16.5,4.61,120700.0,Low Engagement Recommendation
email_recs,mobile_web,paid_search,Kiehl's Since 1851,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,2.5,35.75,4.49,108748.0,Low Engagement Recommendation
home_recs,mobile_web,email,First Aid Beauty,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,5.0,18.0,4.46,77633.0,Low Engagement Recommendation
cart_cross_sell,tablet,direct,GLO Science,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,159.0,4.0,95949.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,Kosas,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.5,22.0,4.12,53898.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,INC.redible,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,4.0,25.0,4.29,560.0,Low Engagement Recommendation
home_recs,desktop,email,CLINIQUE,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,2.33,35.33,4.47,27273.0,Low Engagement Recommendation
email_recs,mobile_app,direct,The 7 Virtues,Fragrance,7,0.0,0.0,7,7,0.0,,0.0,3.86,64.0,4.38,112009.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,Nécessaire,Bath & Body,6,0.0,0.0,6,6,0.0,,0.0,2.33,24.0,4.21,250556.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,The Maker,Fragrance,4,0.0,0.0,4,4,0.0,,0.0,2.5,151.25,4.29,71.0,Low Engagement Recommendation
cart_cross_sell,tablet,organic,Glamnetic,Makeup,1,0.0,0.0,1,1,0.0,,0.0,3.0,25.0,2.75,2763.0,Low Engagement Recommendation
email_recs,desktop,paid_search,Juicy Couture,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,2.5,86.0,4.65,106224.0,Low Engagement Recommendation
home_recs,mobile_app,organic,Deborah Lippmann,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,6.0,49.0,4.29,3564.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_social,Charlotte Tilbury,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.0,16.33,3.11,365107.0,Low Engagement Recommendation
cart_cross_sell,tablet,influencer,Lancôme,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.5,41.0,4.43,51971.0,Low Engagement Recommendation
pdp_similar,desktop,affiliate,Dermalogica,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,23.5,4.33,2915.0,Low Engagement Recommendation
home_recs,desktop,influencer,Josie Maran,Makeup,1,0.0,0.0,1,1,0.0,,0.0,1.0,45.0,3.81,56306.0,Low Engagement Recommendation
email_recs,tablet,paid_search,Charlotte Tilbury,Makeup,9,0.0,0.0,9,9,0.0,,0.0,3.44,43.67,3.91,961113.0,Low Engagement Recommendation
email_recs,tablet,paid_search,Touchland,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,10.0,4.24,95944.0,Low Engagement Recommendation
home_recs,mobile_app,paid_social,Dr. Lara Devgan Scientific Beauty,Makeup,6,0.0,0.0,6,6,0.0,,0.0,2.33,61.67,2.26,14930.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,The Nue Co.,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,18.0,4.6,6299.0,Low Engagement Recommendation
home_recs,tablet,paid_social,Google,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,4.0,129.0,4.61,3409.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Dolce&Gabbana,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,29.0,2.56,2159.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,influencer,Overose,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,2.0,58.0,3.36,2332.0,Low Engagement Recommendation
email_recs,desktop,paid_social,Jack Black,Skincare,3,0.0,0.0,3,3,0.0,,0.0,4.0,25.0,4.59,15703.0,Low Engagement Recommendation
home_recs,mobile_app,direct,Hanni,Skincare,8,0.0,0.0,8,8,0.0,,0.0,2.75,33.5,4.43,27377.0,Low Engagement Recommendation
pdp_similar,mobile_web,organic,Donna Karan,Fragrance,4,0.0,0.0,4,4,0.0,,0.0,3.25,55.0,4.42,26336.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,Glow Recipe,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,29.0,4.43,78244.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,JLo Beauty,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,65.0,4.07,11991.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,affiliate,Dr. Barbara Sturm,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,40.0,3.54,9142.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_social,Sunday Riley,Mini Size,4,0.0,0.0,4,4,0.0,,0.0,3.0,32.5,4.67,13619.0,Low Engagement Recommendation
home_recs,mobile_app,paid_social,AERIN,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.5,35.0,4.26,41124.0,Low Engagement Recommendation
home_recs,mobile_app,email,Ellis Brooklyn,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,3.0,32.0,3.98,17707.0,Low Engagement Recommendation
pdp_similar,tablet,organic,innisfree,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,22.0,3.8,6741.0,Low Engagement Recommendation
email_recs,tablet,paid_social,caliray,Makeup,2,0.0,0.0,2,2,0.0,,0.0,4.0,23.5,4.09,25608.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_social,GXVE BY GWEN STEFANI,Makeup,1,0.0,0.0,1,1,0.0,,0.0,1.0,24.0,4.55,12184.0,Low Engagement Recommendation
pdp_similar,tablet,affiliate,19-69,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,5.0,30.0,3.57,1206.0,Low Engagement Recommendation
home_recs,tablet,paid_search,SK-II,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,205.0,4.0,1721.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,Wander Beauty,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,26.0,4.09,86459.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_social,SUNDAY II SUNDAY,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.5,40.0,4.5,3890.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_social,L'Occitane,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,35.0,4.52,14426.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,Clarins,Skincare,5,0.0,0.0,4,4,0.0,,0.0,2.4,85.0,4.77,41287.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,LAWLESS,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,15.0,3.47,21646.0,Low Engagement Recommendation
home_recs,desktop,organic,FOREO,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,169.0,2.3,2375.0,Low Engagement Recommendation
home_recs,tablet,email,goop,Hair,2,0.0,0.0,2,2,0.0,,0.0,2.0,15.0,4.22,9116.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,Hanni,Men,1,0.0,0.0,1,1,0.0,,0.0,5.0,10.0,5.0,587.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,Laura Mercier,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.67,25.67,3.81,109714.0,Low Engagement Recommendation
home_recs,tablet,organic,Augustinus Bader,Hair,2,0.0,0.0,2,2,0.0,,0.0,2.0,57.0,3.8,2209.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,dae,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.5,21.0,4.36,20311.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,Overose,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,2.0,58.0,3.36,2332.0,Low Engagement Recommendation
email_recs,mobile_app,organic,StriVectin,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,1.5,35.0,4.83,6748.0,Low Engagement Recommendation
pdp_similar,tablet,affiliate,BeautyBio,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,59.0,4.27,4954.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,email,Sol de Janeiro,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,24.0,4.26,9173.0,Low Engagement Recommendation
cart_cross_sell,tablet,organic,Josie Maran,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,45.5,4.42,47198.0,Low Engagement Recommendation
home_recs,tablet,direct,DERMAFLASH,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,29.0,4.29,1352.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,Hanni,Skincare,1,0.0,0.0,1,1,0.0,,0.0,5.0,68.0,4.55,4292.0,Low Engagement Recommendation
email_recs,tablet,email,Dior,Men,1,0.0,0.0,1,1,0.0,,0.0,2.0,70.0,4.29,909.0,Low Engagement Recommendation
cart_cross_sell,tablet,influencer,INC.redible,Makeup,1,0.0,0.0,1,1,0.0,,0.0,4.0,12.0,3.88,27977.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Moroccanoil,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.5,13.0,3.82,37190.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,Tatcha,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,48.0,4.85,8946.0,Low Engagement Recommendation
email_recs,tablet,direct,Juicy Couture,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,4.0,106.0,4.58,11285.0,Low Engagement Recommendation
pdp_similar,mobile_app,organic,Rahua,Hair,2,0.0,0.0,2,2,0.0,,0.0,3.0,32.0,4.5,8714.0,Low Engagement Recommendation
pdp_similar,tablet,organic,T3,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,1.0,89.0,4.21,18706.0,Low Engagement Recommendation
pdp_similar,tablet,direct,Deborah Lippmann,Makeup,1,0.0,0.0,1,1,0.0,,0.0,2.0,22.0,4.61,15731.0,Low Engagement Recommendation
pdp_similar,tablet,organic,Wander Beauty,Makeup,1,0.0,0.0,1,1,0.0,,0.0,5.0,12.0,4.21,15661.0,Low Engagement Recommendation
home_recs,mobile_web,direct,Touchland,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,16.0,4.16,21810.0,Low Engagement Recommendation
cart_cross_sell,tablet,direct,Mizani,Hair,2,0.0,0.0,2,2,0.0,,0.0,5.5,19.25,4.41,590.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,Shani Darden Skin Care,Skincare,1,0.0,0.0,1,1,0.0,,0.0,5.0,125.0,4.88,7097.0,Low Engagement Recommendation
cart_cross_sell,desktop,email,Anastasia Beverly Hills,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,28.0,4.5,31809.0,Low Engagement Recommendation
email_recs,mobile_app,paid_social,Mizani,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,13.5,4.4,342.0,Low Engagement Recommendation
home_recs,mobile_web,paid_search,MERIT,Skincare,3,0.0,0.0,3,3,0.0,,0.0,1.67,38.0,4.65,135024.0,Low Engagement Recommendation
email_recs,desktop,direct,Nécessaire,Hair,3,0.0,0.0,3,3,0.0,,0.0,3.0,28.0,4.66,48896.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,Crown Affair,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,5.0,46.0,4.44,6999.0,Low Engagement Recommendation
cart_cross_sell,tablet,email,HUM Nutrition,Skincare,1,0.0,0.0,1,1,0.0,,0.0,4.0,26.0,4.26,31935.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Sol de Janeiro,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,2.33,23.33,4.28,554493.0,Low Engagement Recommendation
home_recs,desktop,affiliate,tarte,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,29.0,2.83,832.0,Low Engagement Recommendation
home_recs,mobile_web,organic,Versace,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,55.0,4.13,6596.0,Low Engagement Recommendation
pdp_similar,mobile_app,affiliate,House of Lashes,Makeup,1,0.0,0.0,1,1,0.0,,0.0,3.0,9.0,4.29,85196.0,Low Engagement Recommendation
home_recs,desktop,organic,philosophy,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,24.0,4.29,1266.0,Low Engagement Recommendation
pdp_similar,desktop,organic,Dermalogica,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,4.5,18.0,4.79,31008.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,email,Dr. Brandt Skincare,Makeup,1,0.0,0.0,1,1,0.0,,0.0,4.0,48.0,4.27,108740.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,SEPHORA COLLECTION,Gifts,3,0.0,0.0,3,3,0.0,,0.0,3.33,50.0,4.86,0.0,Low Engagement Recommendation
pdp_similar,tablet,direct,IT Cosmetics,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,22.0,5.0,2187.0,Low Engagement Recommendation
email_recs,tablet,email,Maison Margiela,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,2.0,35.0,4.1,58925.0,Low Engagement Recommendation
home_recs,mobile_app,influencer,Kosas,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,16.0,3.97,56825.0,Low Engagement Recommendation
email_recs,tablet,influencer,Rossano Ferretti Parma,Hair,1,0.0,0.0,1,1,0.0,,0.0,2.0,46.0,4.5,1333.0,Low Engagement Recommendation
pdp_similar,tablet,influencer,Hanni,Skincare,1,0.0,0.0,1,1,0.0,,0.0,5.0,12.0,5.0,1932.0,Low Engagement Recommendation
email_recs,mobile_app,paid_search,Kiehl's Since 1851,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,29.0,3.58,10996.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Supergoop!,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,20.0,2.61,26353.0,Low Engagement Recommendation
email_recs,tablet,paid_social,Dermalogica,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,56.0,4.88,8312.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,Dr. Brandt Skincare,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,6.0,29.0,4.5,771.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,Kate Somerville,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,1.5,25.0,4.37,84268.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,GLO Science,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,5.0,35.0,4.87,1894.0,Low Engagement Recommendation
pdp_similar,tablet,paid_social,Fashion Fair,Makeup,2,0.0,0.0,2,2,0.0,,0.0,1.5,35.0,4.06,8580.0,Low Engagement Recommendation
pdp_similar,mobile_app,affiliate,goop,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,3.67,81.33,3.76,3766.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,Skinfix,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,50.0,4.37,27625.0,Low Engagement Recommendation
pdp_similar,tablet,paid_social,amika,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,6.0,10.0,3.94,17210.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Paula's Choice,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,1.5,29.0,4.67,26752.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,affiliate,TWEEZERMAN,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.0,18.5,4.61,58862.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,bareMinerals,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,13.0,1.83,1448.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,Oribe,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,65.0,4.68,5242.0,Low Engagement Recommendation
home_recs,desktop,direct,Sephora Favorites,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,10.0,4.03,29399.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_search,Shiseido,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,24.0,4.39,153548.0,Low Engagement Recommendation
email_recs,mobile_web,influencer,tarte,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,3.0,16.0,3.74,7057.0,Low Engagement Recommendation
pdp_similar,mobile_app,organic,L'Oreal Professionnel,Hair,4,0.0,0.0,4,4,0.0,,0.0,2.5,250.0,4.3,22662.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,HUDA BEAUTY,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,31.0,4.29,1875.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_social,Kiehl's Since 1851,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,1.0,36.0,4.0,141604.0,Low Engagement Recommendation
pdp_similar,desktop,organic,amika,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.0,14.0,4.01,64269.0,Low Engagement Recommendation
pdp_similar,mobile_app,influencer,The INKEY List,Hair,4,0.0,0.0,4,4,0.0,,0.0,2.0,14.74,4.11,79370.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Anastasia Beverly Hills,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,29.0,4.44,24206.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_search,HUM Nutrition,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,4.33,40.0,4.53,22869.0,Low Engagement Recommendation
email_recs,desktop,affiliate,Prima,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,56.0,4.8,12214.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_search,Tatcha,Mini Size,5,0.0,0.0,5,5,0.0,,0.0,1.8,23.8,3.87,80628.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,St. Tropez,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,44.0,3.81,2647.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,Kate McLeod,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,3.0,12.0,4.78,4462.0,Low Engagement Recommendation
home_recs,desktop,organic,Topicals,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,38.0,3.66,139007.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Kosas,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,2.33,18.0,4.02,140599.0,Low Engagement Recommendation
email_recs,mobile_web,influencer,INC.redible,Makeup,4,0.0,0.0,4,4,0.0,,0.0,2.5,10.75,4.01,42263.0,Low Engagement Recommendation
home_recs,desktop,affiliate,BERDOUES,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,88.0,3.43,985.0,Low Engagement Recommendation
pdp_similar,tablet,influencer,Augustinus Bader,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,305.0,4.0,2080.0,Low Engagement Recommendation
email_recs,mobile_web,paid_search,Oribe,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,19.0,4.29,0.0,Low Engagement Recommendation
email_recs,desktop,paid_search,HUDA BEAUTY,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,2.0,31.0,4.29,1875.0,Low Engagement Recommendation
cart_cross_sell,desktop,organic,Lancôme,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.0,16.0,4.32,125139.0,Low Engagement Recommendation
email_recs,mobile_app,direct,Slip,Skincare,3,0.0,0.0,3,3,0.0,,0.0,3.67,64.67,3.93,186246.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,direct,CLINIQUE,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,34.0,4.35,8514.0,Low Engagement Recommendation
home_recs,desktop,email,Soleil Toujours,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,36.0,4.7,1279.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,Jouer Cosmetics,Makeup,3,0.0,0.0,3,3,0.0,,0.0,4.0,30.0,4.21,129053.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_social,First Aid Beauty,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,12.0,4.3,32991.0,Low Engagement Recommendation
email_recs,tablet,paid_social,World of Chris Collins,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,2.0,112.5,4.0,1404.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,affiliate,Hourglass,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.0,26.0,4.19,90844.0,Low Engagement Recommendation
email_recs,mobile_app,email,Kate McLeod,Skincare,1,0.0,0.0,1,1,0.0,,0.0,4.0,68.0,4.66,1182.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,lilah b.,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,14.0,4.53,4469.0,Low Engagement Recommendation
home_recs,desktop,email,Deborah Lippmann,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,3.5,49.0,4.29,7128.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,lilah b.,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,5.0,20.0,4.06,54417.0,Low Engagement Recommendation
home_recs,mobile_web,email,TAN-LUXE,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,35.0,2.14,1389.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,Augustinus Bader,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,185.0,4.33,861.0,Low Engagement Recommendation
home_recs,mobile_web,direct,Kate Somerville,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,28.0,4.4,63250.0,Low Engagement Recommendation
email_recs,mobile_app,email,First Aid Beauty,Hair,1,0.0,0.0,1,1,0.0,,0.0,4.0,30.0,3.92,6907.0,Low Engagement Recommendation
pdp_similar,tablet,affiliate,L'Occitane,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.5,39.0,4.09,20336.0,Low Engagement Recommendation
email_recs,desktop,influencer,Sephora Favorites,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,4.0,10.0,4.03,29399.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Jack Black,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,25.0,4.29,338.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_social,Gisou,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,1.5,13.0,4.29,1612.0,Low Engagement Recommendation
email_recs,tablet,influencer,Rare Beauty by Selena Gomez,Makeup,1,0.0,0.0,1,1,0.0,,0.0,3.0,28.0,4.49,84572.0,Low Engagement Recommendation
email_recs,mobile_app,paid_social,Dior,Men,1,0.0,0.0,1,1,0.0,,0.0,3.0,70.0,4.29,909.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,The INKEY List,Hair,1,0.0,0.0,1,1,0.0,,0.0,1.0,14.99,4.28,15373.0,Low Engagement Recommendation
cart_cross_sell,tablet,influencer,Velour Lashes,Makeup,1,0.0,0.0,1,1,0.0,,0.0,4.0,28.0,4.44,10767.0,Low Engagement Recommendation
pdp_similar,mobile_app,influencer,Kate McLeod,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.0,12.0,4.78,4462.0,Low Engagement Recommendation
pdp_similar,tablet,organic,Bumble and bumble,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,15.0,4.06,13844.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,Peter Thomas Roth,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.5,63.5,4.06,17299.0,Low Engagement Recommendation
email_recs,tablet,paid_social,Valentino,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,25.0,3.5,6894.0,Low Engagement Recommendation
home_recs,tablet,influencer,Soleil Toujours,Makeup,1,0.0,0.0,1,1,0.0,,0.0,5.0,42.0,4.5,2836.0,Low Engagement Recommendation
cart_cross_sell,tablet,organic,SUNDAY II SUNDAY,Hair,1,0.0,0.0,1,1,0.0,,0.0,1.0,31.0,4.6,5426.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,Iconic London,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,25.0,4.82,5266.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,ILIA,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,64.0,3.66,24716.0,Low Engagement Recommendation
home_recs,mobile_app,paid_search,Anastasia Beverly Hills,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,1.5,29.0,4.46,51926.0,Low Engagement Recommendation
home_recs,desktop,paid_social,NEST New York,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,55.0,5.0,885.0,Low Engagement Recommendation
